,code_insee,nom_standard_majuscule,reg_code,reg_nom,latitude_centre,longitude_centre
0,01001,L'ABERGEMENT-CLÉMENCIAT,84,Auvergne-Rhône-Alpes,46.153,4.926
1,01002,L'ABERGEMENT-DE-VAREY,84,Auvergne-Rhône-Alpes,46.009,5.428
2,01004,AMBÉRIEU-EN-BUGEY,84,Auvergne-Rhône-Alpes,45.961,5.373
3,01005,AMBÉRIEUX-EN-DOMBES,84,Auvergne-Rhône-Alpes,45.996,4.912
4,01006,AMBLÉON,84,Auvergne-Rhône-Alpes,45.75,5.594
5,01007,AMBRONAY,84,Auvergne-Rhône-Alpes,46.006,5.358
6,01008,AMBUTRIX,84,Auvergne-Rhône-Alpes,45.937,5.333
7,01009,ANDERT-ET-CONDON,84,Auvergne-Rhône-Alpes,45.787,5.658
8,01010,ANGLEFORT,84,Auvergne-Rhône-Alpes,45.909,5.795
9,01011,APREMONT,84,Auvergne-Rhône-Alpes,46.206,5.658
10,01012,ARANC,84,Auvergne-Rhône-Alpes,46.002,5.511
11,01013,ARANDAS,84,Auvergne-Rhône-Alpes,45.891,5.499
12,01014,ARBENT,84,Auvergne-Rhône-Alpes,46.284,5.691
13,01015,ARBOYS EN BUGEY,84,Auvergne-Rhône-Alpes,45.724,5.653
14,01016,ARBIGNY,84,Auvergne-Rhône-Alpes,46.478,4.96
15,01017,ARGIS,84,Auvergne-Rhône-Alpes,45.934,5.482
16,01019,ARMIX,84,Auvergne-Rhône-Alpes,45.854,5.584
17,01021,ARS-SUR-FORMANS,84,Auvergne-Rhône-Alpes,45.994,4.822
18,01022,ARTEMARE,84,Auvergne-Rhône-Alpes,45.87,5.691
19,01023,ASNIÈRES-SUR-SAÔNE,84,Auvergne-Rhône-Alpes,46.386,4.884
20,01024,ATTIGNAT,84,Auvergne-Rhône-Alpes,46.286,5.18
21,01025,BÂGÉ-DOMMARTIN,84,Auvergne-Rhône-Alpes,46.323,4.953
22,01026,BÂGÉ-LE-CHÂTEL,84,Auvergne-Rhône-Alpes,46.308,4.929
23,01027,BALAN,84,Auvergne-Rhône-Alpes,45.831,5.108
24,01028,BANEINS,84,Auvergne-Rhône-Alpes,46.114,4.902
25,01029,BEAUPONT,84,Auvergne-Rhône-Alpes,46.429,5.26
26,01030,BEAUREGARD,84,Auvergne-Rhône-Alpes,46.001,4.756
27,01031,BELLIGNAT,84,Auvergne-Rhône-Alpes,46.237,5.636
28,01032,BÉLIGNEUX,84,Auvergne-Rhône-Alpes,45.859,5.14
29,01033,VALSERHÔNE,84,Auvergne-Rhône-Alpes,46.107,5.832
30,01034,BELLEY,84,Auvergne-Rhône-Alpes,45.75,5.684
31,01035,BELLEYDOUX,84,Auvergne-Rhône-Alpes,46.253,5.785
32,01036,VALROMEY-SUR-SÉRAN,84,Auvergne-Rhône-Alpes,45.885,5.651
33,01037,BÉNONCES,84,Auvergne-Rhône-Alpes,45.838,5.483
34,01038,BÉNY,84,Auvergne-Rhône-Alpes,46.319,5.282
35,01040,BÉRÉZIAT,84,Auvergne-Rhône-Alpes,46.367,5.04
36,01041,BETTANT,84,Auvergne-Rhône-Alpes,45.937,5.367
37,01042,BEY,84,Auvergne-Rhône-Alpes,46.219,4.846
38,01043,BEYNOST,84,Auvergne-Rhône-Alpes,45.839,4.997
39,01044,BILLIAT,84,Auvergne-Rhône-Alpes,46.079,5.766
40,01045,BIRIEUX,84,Auvergne-Rhône-Alpes,45.953,5.037
41,01046,BIZIAT,84,Auvergne-Rhône-Alpes,46.227,4.941
42,01047,BLYES,84,Auvergne-Rhône-Alpes,45.847,5.252
43,01049,LA BOISSE,84,Auvergne-Rhône-Alpes,45.845,5.028
44,01050,BOISSEY,84,Auvergne-Rhône-Alpes,46.373,4.999
45,01051,BOLOZON,84,Auvergne-Rhône-Alpes,46.196,5.471
46,01052,BOULIGNEUX,84,Auvergne-Rhône-Alpes,46.023,4.992
47,01053,BOURG-EN-BRESSE,84,Auvergne-Rhône-Alpes,46.205,5.246
48,01054,BOURG-SAINT-CHRISTOPHE,84,Auvergne-Rhône-Alpes,45.886,5.144
49,01056,BOYEUX-SAINT-JÉRÔME,84,Auvergne-Rhône-Alpes,46.036,5.463
50,01057,BOZ,84,Auvergne-Rhône-Alpes,46.405,4.914
51,01058,BRÉGNIER-CORDON,84,Auvergne-Rhône-Alpes,45.642,5.616
52,01060,BRÉNOD,84,Auvergne-Rhône-Alpes,46.076,5.614
53,01061,BRENS,84,Auvergne-Rhône-Alpes,45.714,5.69
54,01062,BRESSOLLES,84,Auvergne-Rhône-Alpes,45.869,5.101
55,01063,BRION,84,Auvergne-Rhône-Alpes,46.169,5.547
56,01064,BRIORD,84,Auvergne-Rhône-Alpes,45.771,5.485
57,01065,BUELLAS,84,Auvergne-Rhône-Alpes,46.21,5.145
58,01066,LA BURBANCHE,84,Auvergne-Rhône-Alpes,45.86,5.546
59,01067,CEIGNES,84,Auvergne-Rhône-Alpes,46.126,5.495
60,01068,CERDON,84,Auvergne-Rhône-Alpes,46.072,5.476
61,01069,CERTINES,84,Auvergne-Rhône-Alpes,46.134,5.262
62,01071,CESSY,84,Auvergne-Rhône-Alpes,46.316,6.078
63,01072,CEYZÉRIAT,84,Auvergne-Rhône-Alpes,46.183,5.32
64,01073,CEYZÉRIEU,84,Auvergne-Rhône-Alpes,45.834,5.719
65,01074,CHALAMONT,84,Auvergne-Rhône-Alpes,46.008,5.169
66,01075,CHALEINS,84,Auvergne-Rhône-Alpes,46.034,4.798
67,01076,CHALEY,84,Auvergne-Rhône-Alpes,45.953,5.537
68,01077,CHALLES-LA-MONTAGNE,84,Auvergne-Rhône-Alpes,46.122,5.458
69,01078,CHALLEX,84,Auvergne-Rhône-Alpes,46.177,5.971
70,01079,CHAMPAGNE-EN-VALROMEY,84,Auvergne-Rhône-Alpes,45.932,5.693
71,01080,CHAMPDOR-CORCELLES,84,Auvergne-Rhône-Alpes,46.02,5.6
72,01081,CHAMPFROMIER,84,Auvergne-Rhône-Alpes,46.22,5.822
73,01082,CHANAY,84,Auvergne-Rhône-Alpes,46.006,5.769
74,01083,CHANEINS,84,Auvergne-Rhône-Alpes,46.094,4.855
75,01084,CHANOZ-CHÂTENAY,84,Auvergne-Rhône-Alpes,46.186,5.028
76,01085,LA CHAPELLE-DU-CHÂTELARD,84,Auvergne-Rhône-Alpes,46.074,5.022
77,01087,CHARIX,84,Auvergne-Rhône-Alpes,46.186,5.681
78,01088,CHARNOZ-SUR-AIN,84,Auvergne-Rhône-Alpes,45.874,5.221
79,01089,CHÂTEAU-GAILLARD,84,Auvergne-Rhône-Alpes,45.973,5.308
80,01090,CHÂTENAY,84,Auvergne-Rhône-Alpes,46.026,5.205
81,01092,CHÂTILLON-LA-PALUD,84,Auvergne-Rhône-Alpes,45.975,5.242
82,01093,CHÂTILLON-SUR-CHALARONNE,84,Auvergne-Rhône-Alpes,46.123,4.958
83,01094,CHAVANNES-SUR-REYSSOUZE,84,Auvergne-Rhône-Alpes,46.438,5.007
84,01095,NIVIGNE ET SURAN,84,Auvergne-Rhône-Alpes,46.275,5.416
85,01096,CHAVEYRIAT,84,Auvergne-Rhône-Alpes,46.199,5.056
86,01098,CHAZEY-BONS,84,Auvergne-Rhône-Alpes,45.793,5.685
87,01099,CHAZEY-SUR-AIN,84,Auvergne-Rhône-Alpes,45.893,5.255
88,01100,CHEIGNIEU-LA-BALME,84,Auvergne-Rhône-Alpes,45.823,5.605
89,01101,CHEVILLARD,84,Auvergne-Rhône-Alpes,46.11,5.581
90,01102,CHEVROUX,84,Auvergne-Rhône-Alpes,46.382,4.963
91,01103,CHEVRY,84,Auvergne-Rhône-Alpes,46.283,6.047
92,01104,CHÉZERY-FORENS,84,Auvergne-Rhône-Alpes,46.223,5.872
93,01105,CIVRIEUX,84,Auvergne-Rhône-Alpes,45.922,4.886
94,01106,CIZE,84,Auvergne-Rhône-Alpes,46.2,5.451
95,01107,CLEYZIEU,84,Auvergne-Rhône-Alpes,45.902,5.433
96,01108,COLIGNY,84,Auvergne-Rhône-Alpes,46.387,5.331
97,01109,COLLONGES,84,Auvergne-Rhône-Alpes,46.142,5.9
98,01110,COLOMIEU,84,Auvergne-Rhône-Alpes,45.736,5.627
99,01111,CONAND,84,Auvergne-Rhône-Alpes,45.884,5.475
100,01112,CONDAMINE,84,Auvergne-Rhône-Alpes,46.106,5.556
101,01113,CONDEISSIAT,84,Auvergne-Rhône-Alpes,46.154,5.084
102,01114,CONFORT,84,Auvergne-Rhône-Alpes,46.154,5.833
103,01115,CONFRANÇON,84,Auvergne-Rhône-Alpes,46.27,5.058
104,01116,CONTREVOZ,84,Auvergne-Rhône-Alpes,45.801,5.621
105,01117,CONZIEU,84,Auvergne-Rhône-Alpes,45.725,5.604
106,01118,CORBONOD,84,Auvergne-Rhône-Alpes,45.966,5.79
107,01121,CORLIER,84,Auvergne-Rhône-Alpes,46.034,5.496
108,01123,CORMORANCHE-SUR-SAÔNE,84,Auvergne-Rhône-Alpes,46.24,4.828
109,01124,CORMOZ,84,Auvergne-Rhône-Alpes,46.434,5.222
110,01125,CORVEISSIAT,84,Auvergne-Rhône-Alpes,46.25,5.472
111,01127,COURMANGOUX,84,Auvergne-Rhône-Alpes,46.327,5.356
112,01128,COURTES,84,Auvergne-Rhône-Alpes,46.457,5.111
113,01129,CRANS,84,Auvergne-Rhône-Alpes,45.966,5.195
114,01130,BRESSE VALLONS,84,Auvergne-Rhône-Alpes,46.313,5.178
115,01133,CRESSIN-ROCHEFORT,84,Auvergne-Rhône-Alpes,45.783,5.766
116,01134,CROTTET,84,Auvergne-Rhône-Alpes,46.283,4.878
117,01135,CROZET,84,Auvergne-Rhône-Alpes,46.292,5.995
118,01136,CRUZILLES-LÈS-MÉPILLAT,84,Auvergne-Rhône-Alpes,46.222,4.875
119,01138,CULOZ-BÉON,84,Auvergne-Rhône-Alpes,45.856,5.784
120,01139,CURCIAT-DONGALON,84,Auvergne-Rhône-Alpes,46.488,5.163
121,01140,CURTAFOND,84,Auvergne-Rhône-Alpes,46.273,5.102
122,01141,CUZIEU,84,Auvergne-Rhône-Alpes,45.82,5.677
123,01142,DAGNEUX,84,Auvergne-Rhône-Alpes,45.853,5.073
124,01143,DIVONNE-LES-BAINS,84,Auvergne-Rhône-Alpes,46.376,6.116
125,01145,DOMPIERRE-SUR-VEYLE,84,Auvergne-Rhône-Alpes,46.067,5.217
126,01146,DOMPIERRE-SUR-CHALARONNE,84,Auvergne-Rhône-Alpes,46.142,4.901
127,01147,DOMSURE,84,Auvergne-Rhône-Alpes,46.424,5.293
128,01148,DORTAN,84,Auvergne-Rhône-Alpes,46.313,5.642
129,01149,DOUVRES,84,Auvergne-Rhône-Alpes,45.984,5.371
130,01150,DROM,84,Auvergne-Rhône-Alpes,46.22,5.368
131,01151,DRUILLAT,84,Auvergne-Rhône-Alpes,46.068,5.294
132,01152,ÉCHALLON,84,Auvergne-Rhône-Alpes,46.227,5.733
133,01153,ÉCHENEVEX,84,Auvergne-Rhône-Alpes,46.316,6.019
134,01155,ÉVOSGES,84,Auvergne-Rhône-Alpes,45.965,5.503
135,01156,FARAMANS,84,Auvergne-Rhône-Alpes,45.91,5.125
136,01157,FAREINS,84,Auvergne-Rhône-Alpes,46.021,4.762
137,01158,FARGES,84,Auvergne-Rhône-Alpes,46.166,5.9
138,01159,FEILLENS,84,Auvergne-Rhône-Alpes,46.337,4.885
139,01160,FERNEY-VOLTAIRE,84,Auvergne-Rhône-Alpes,46.252,6.108
140,01162,FLAXIEU,84,Auvergne-Rhône-Alpes,45.811,5.745
141,01163,FOISSIAT,84,Auvergne-Rhône-Alpes,46.378,5.185
142,01165,FRANCHELEINS,84,Auvergne-Rhône-Alpes,46.074,4.813
143,01166,FRANS,84,Auvergne-Rhône-Alpes,45.994,4.78
144,01167,GARNERANS,84,Auvergne-Rhône-Alpes,46.214,4.828
145,01169,GENOUILLEUX,84,Auvergne-Rhône-Alpes,46.12,4.793
146,01170,BÉARD-GÉOVREISSIAT,84,Auvergne-Rhône-Alpes,46.19,5.551
147,01171,GÉOVREISSET,84,Auvergne-Rhône-Alpes,46.251,5.613
148,01173,GEX,84,Auvergne-Rhône-Alpes,46.347,6.046
149,01174,GIRON,84,Auvergne-Rhône-Alpes,46.223,5.78
150,01175,GORREVOD,84,Auvergne-Rhône-Alpes,46.415,4.951
151,01177,GRAND-CORENT,84,Auvergne-Rhône-Alpes,46.207,5.433
152,01179,GRIÈGES,84,Auvergne-Rhône-Alpes,46.263,4.846
153,01180,GRILLY,84,Auvergne-Rhône-Alpes,46.332,6.114
154,01181,GROISSIAT,84,Auvergne-Rhône-Alpes,46.226,5.611
155,01183,GUÉREINS,84,Auvergne-Rhône-Alpes,46.107,4.782
156,01184,HAUTECOURT-ROMANÈCHE,84,Auvergne-Rhône-Alpes,46.161,5.429
157,01185,PLATEAU D'HAUTEVILLE,84,Auvergne-Rhône-Alpes,45.97,5.576
158,01187,HAUT VALROMEY,84,Auvergne-Rhône-Alpes,46.032,5.703
159,01188,ILLIAT,84,Auvergne-Rhône-Alpes,46.187,4.888
160,01189,INJOUX-GÉNISSIAT,84,Auvergne-Rhône-Alpes,46.05,5.76
161,01190,INNIMOND,84,Auvergne-Rhône-Alpes,45.792,5.574
162,01191,IZENAVE,84,Auvergne-Rhône-Alpes,46.038,5.524
163,01192,IZERNORE,84,Auvergne-Rhône-Alpes,46.218,5.563
164,01193,IZIEU,84,Auvergne-Rhône-Alpes,45.656,5.639
165,01194,JASSANS-RIOTTIER,84,Auvergne-Rhône-Alpes,45.978,4.76
166,01195,JASSERON,84,Auvergne-Rhône-Alpes,46.215,5.312
167,01196,JAYAT,84,Auvergne-Rhône-Alpes,46.366,5.114
168,01197,JOURNANS,84,Auvergne-Rhône-Alpes,46.146,5.334
169,01198,JOYEUX,84,Auvergne-Rhône-Alpes,45.95,5.103
170,01199,JUJURIEUX,84,Auvergne-Rhône-Alpes,46.05,5.411
171,01200,LABALME,84,Auvergne-Rhône-Alpes,46.093,5.494
172,01202,LAGNIEU,84,Auvergne-Rhône-Alpes,45.892,5.329
173,01203,LAIZ,84,Auvergne-Rhône-Alpes,46.247,4.899
174,01204,LE POIZAT-LALLEYRIAT,84,Auvergne-Rhône-Alpes,46.148,5.718
175,01206,LANTENAY,84,Auvergne-Rhône-Alpes,46.054,5.541
176,01207,LAPEYROUSE,84,Auvergne-Rhône-Alpes,45.986,4.982
177,01208,LAVOURS,84,Auvergne-Rhône-Alpes,45.811,5.773
178,01209,LÉAZ,84,Auvergne-Rhône-Alpes,46.109,5.876
179,01210,LÉLEX,84,Auvergne-Rhône-Alpes,46.286,5.929
180,01211,LENT,84,Auvergne-Rhône-Alpes,46.116,5.202
181,01212,LESCHEROUX,84,Auvergne-Rhône-Alpes,46.412,5.151
182,01213,LEYMENT,84,Auvergne-Rhône-Alpes,45.927,5.295
183,01214,LEYSSARD,84,Auvergne-Rhône-Alpes,46.162,5.476
184,01215,SURJOUX-LHOPITAL,84,Auvergne-Rhône-Alpes,46.024,5.762
185,01216,LHUIS,84,Auvergne-Rhône-Alpes,45.744,5.536
186,01219,LOMPNAS,84,Auvergne-Rhône-Alpes,45.811,5.523
187,01224,LOYETTES,84,Auvergne-Rhône-Alpes,45.792,5.218
188,01225,LURCY,84,Auvergne-Rhône-Alpes,46.062,4.781
189,01227,MAGNIEU,84,Auvergne-Rhône-Alpes,45.775,5.715
190,01228,MAILLAT,84,Auvergne-Rhône-Alpes,46.12,5.528
191,01229,MALAFRETAZ,84,Auvergne-Rhône-Alpes,46.33,5.144
192,01230,MANTENAY-MONTLIN,84,Auvergne-Rhône-Alpes,46.43,5.107
193,01231,MANZIAT,84,Auvergne-Rhône-Alpes,46.364,4.902
194,01232,MARBOZ,84,Auvergne-Rhône-Alpes,46.343,5.244
195,01233,MARCHAMP,84,Auvergne-Rhône-Alpes,45.774,5.55
196,01234,MARIGNIEU,84,Auvergne-Rhône-Alpes,45.801,5.716
197,01235,MARLIEUX,84,Auvergne-Rhône-Alpes,46.055,5.074
198,01236,MARSONNAS,84,Auvergne-Rhône-Alpes,46.341,5.064
199,01237,MARTIGNAT,84,Auvergne-Rhône-Alpes,46.203,5.614
200,01238,MASSIEUX,84,Auvergne-Rhône-Alpes,45.909,4.828
201,01239,MASSIGNIEU-DE-RIVES,84,Auvergne-Rhône-Alpes,45.757,5.762
202,01240,MATAFELON-GRANGES,84,Auvergne-Rhône-Alpes,46.256,5.54
203,01241,MEILLONNAS,84,Auvergne-Rhône-Alpes,46.245,5.336
204,01242,MÉRIGNAT,84,Auvergne-Rhône-Alpes,46.065,5.442
205,01243,MESSIMY-SUR-SAÔNE,84,Auvergne-Rhône-Alpes,46.047,4.759
206,01244,MEXIMIEUX,84,Auvergne-Rhône-Alpes,45.906,5.204
207,01245,BOHAS-MEYRIAT-RIGNAT,84,Auvergne-Rhône-Alpes,46.143,5.378
208,01246,MÉZÉRIAT,84,Auvergne-Rhône-Alpes,46.242,5.047
209,01247,MIJOUX,84,Auvergne-Rhône-Alpes,46.362,6.009
210,01248,MIONNAY,84,Auvergne-Rhône-Alpes,45.896,4.924
211,01249,MIRIBEL,84,Auvergne-Rhône-Alpes,45.844,4.941
212,01250,MISÉRIEUX,84,Auvergne-Rhône-Alpes,45.976,4.81
213,01252,MOGNENEINS,84,Auvergne-Rhône-Alpes,46.145,4.82
214,01254,MONTAGNAT,84,Auvergne-Rhône-Alpes,46.169,5.28
215,01255,MONTAGNIEU,84,Auvergne-Rhône-Alpes,45.799,5.464
216,01257,MONTANGES,84,Auvergne-Rhône-Alpes,46.173,5.79
217,01258,MONTCEAUX,84,Auvergne-Rhône-Alpes,46.096,4.804
218,01259,MONTCET,84,Auvergne-Rhône-Alpes,46.219,5.112
219,01260,LE MONTELLIER,84,Auvergne-Rhône-Alpes,45.929,5.071
220,01261,MONTHIEUX,84,Auvergne-Rhône-Alpes,45.962,4.946
221,01262,MONTLUEL,84,Auvergne-Rhône-Alpes,45.891,5.02
222,01263,MONTMERLE-SUR-SAÔNE,84,Auvergne-Rhône-Alpes,46.085,4.761
223,01264,MONTRACOL,84,Auvergne-Rhône-Alpes,46.187,5.117
224,01265,MONTRÉAL-LA-CLUSE,84,Auvergne-Rhône-Alpes,46.18,5.595
225,01266,MONTREVEL-EN-BRESSE,84,Auvergne-Rhône-Alpes,46.325,5.113
226,01267,NURIEUX-VOLOGNAT,84,Auvergne-Rhône-Alpes,46.183,5.514
227,01268,MURS-ET-GÉLIGNIEUX,84,Auvergne-Rhône-Alpes,45.642,5.66
228,01269,NANTUA,84,Auvergne-Rhône-Alpes,46.154,5.614
229,01272,NEUVILLE-LES-DAMES,84,Auvergne-Rhône-Alpes,46.157,5.009
230,01273,NEUVILLE-SUR-AIN,84,Auvergne-Rhône-Alpes,46.091,5.374
231,01274,LES NEYROLLES,84,Auvergne-Rhône-Alpes,46.134,5.637
232,01275,NEYRON,84,Auvergne-Rhône-Alpes,45.818,4.931
233,01276,NIÉVROZ,84,Auvergne-Rhône-Alpes,45.822,5.06
234,01277,NIVOLLET-MONTGRIFFON,84,Auvergne-Rhône-Alpes,46.0,5.458
235,01279,ONCIEU,84,Auvergne-Rhône-Alpes,45.965,5.472
236,01280,ORDONNAZ,84,Auvergne-Rhône-Alpes,45.834,5.54
237,01281,ORNEX,84,Auvergne-Rhône-Alpes,46.278,6.094
238,01282,OUTRIAZ,84,Auvergne-Rhône-Alpes,46.068,5.557
239,01283,OYONNAX,84,Auvergne-Rhône-Alpes,46.26,5.653
240,01284,OZAN,84,Auvergne-Rhône-Alpes,46.387,4.918
241,01285,PARCIEUX,84,Auvergne-Rhône-Alpes,45.918,4.828
242,01286,PARVES ET NATTAGES,84,Auvergne-Rhône-Alpes,45.744,5.738
243,01288,PÉRON,84,Auvergne-Rhône-Alpes,46.191,5.92
244,01289,PÉRONNAS,84,Auvergne-Rhône-Alpes,46.171,5.218
245,01290,PÉROUGES,84,Auvergne-Rhône-Alpes,45.88,5.18
246,01291,PERREX,84,Auvergne-Rhône-Alpes,46.246,4.975
247,01293,PEYRIAT,84,Auvergne-Rhône-Alpes,46.15,5.506
248,01294,PEYRIEU,84,Auvergne-Rhône-Alpes,45.676,5.679
249,01295,PEYZIEUX-SUR-SAÔNE,84,Auvergne-Rhône-Alpes,46.123,4.822
250,01296,PIRAJOUX,84,Auvergne-Rhône-Alpes,46.386,5.274
251,01297,PIZAY,84,Auvergne-Rhône-Alpes,45.893,5.089
252,01298,PLAGNE,84,Auvergne-Rhône-Alpes,46.188,5.718
253,01299,LE PLANTAY,84,Auvergne-Rhône-Alpes,46.023,5.089
254,01301,POLLIAT,84,Auvergne-Rhône-Alpes,46.246,5.138
255,01302,POLLIEU,84,Auvergne-Rhône-Alpes,45.796,5.748
256,01303,PONCIN,84,Auvergne-Rhône-Alpes,46.09,5.417
257,01304,PONT-D'AIN,84,Auvergne-Rhône-Alpes,46.054,5.347
258,01305,PONT-DE-VAUX,84,Auvergne-Rhône-Alpes,46.442,4.929
259,01306,PONT-DE-VEYLE,84,Auvergne-Rhône-Alpes,46.264,4.882
260,01307,PORT,84,Auvergne-Rhône-Alpes,46.156,5.576
261,01308,POUGNY,84,Auvergne-Rhône-Alpes,46.145,5.951
262,01309,POUILLAT,84,Auvergne-Rhône-Alpes,46.322,5.423
263,01310,PRÉMEYZEL,84,Auvergne-Rhône-Alpes,45.681,5.644
264,01311,PRÉMILLIEU,84,Auvergne-Rhône-Alpes,45.876,5.565
265,01313,PRÉVESSIN-MOËNS,84,Auvergne-Rhône-Alpes,46.258,6.072
266,01314,PRIAY,84,Auvergne-Rhône-Alpes,46.02,5.285
267,01317,RAMASSE,84,Auvergne-Rhône-Alpes,46.191,5.356
268,01318,RANCÉ,84,Auvergne-Rhône-Alpes,45.967,4.863
269,01319,RELEVANT,84,Auvergne-Rhône-Alpes,46.084,4.942
270,01320,REPLONGES,84,Auvergne-Rhône-Alpes,46.308,4.875
271,01321,REVONNAS,84,Auvergne-Rhône-Alpes,46.162,5.335
272,01322,REYRIEUX,84,Auvergne-Rhône-Alpes,45.937,4.828
273,01323,REYSSOUZE,84,Auvergne-Rhône-Alpes,46.429,4.913
274,01325,RIGNIEUX-LE-FRANC,84,Auvergne-Rhône-Alpes,45.952,5.169
275,01328,ROMANS,84,Auvergne-Rhône-Alpes,46.124,5.022
276,01329,ROSSILLON,84,Auvergne-Rhône-Alpes,45.836,5.599
277,01330,RUFFIEU,84,Auvergne-Rhône-Alpes,46.004,5.653
278,01331,SAINT-ALBAN,84,Auvergne-Rhône-Alpes,46.098,5.456
279,01332,SAINT-ANDRÉ-DE-BÂGÉ,84,Auvergne-Rhône-Alpes,46.298,4.914
280,01333,SAINT-ANDRÉ-DE-CORCY,84,Auvergne-Rhône-Alpes,45.927,4.954
281,01334,SAINT-ANDRÉ-D'HUIRIAT,84,Auvergne-Rhône-Alpes,46.214,4.913
282,01335,SAINT-ANDRÉ-LE-BOUCHOUX,84,Auvergne-Rhône-Alpes,46.113,5.08
283,01336,SAINT-ANDRÉ-SUR-VIEUX-JONC,84,Auvergne-Rhône-Alpes,46.149,5.142
284,01337,SAINT-BÉNIGNE,84,Auvergne-Rhône-Alpes,46.452,4.953
285,01338,GROSLÉE-SAINT-BENOIT,84,Auvergne-Rhône-Alpes,45.689,5.584
286,01339,SAINT-BERNARD,84,Auvergne-Rhône-Alpes,45.949,4.743
287,01342,SAINTE-CROIX,84,Auvergne-Rhône-Alpes,45.896,5.049
288,01343,SAINT-CYR-SUR-MENTHON,84,Auvergne-Rhône-Alpes,46.275,4.968
289,01344,SAINT-DENIS-LÈS-BOURG,84,Auvergne-Rhône-Alpes,46.211,5.185
290,01345,SAINT-DENIS-EN-BUGEY,84,Auvergne-Rhône-Alpes,45.949,5.324
291,01346,SAINT-DIDIER-D'AUSSIAT,84,Auvergne-Rhône-Alpes,46.307,5.058
292,01347,SAINT-DIDIER-DE-FORMANS,84,Auvergne-Rhône-Alpes,45.956,4.778
293,01348,SAINT-DIDIER-SUR-CHALARONNE,84,Auvergne-Rhône-Alpes,46.184,4.816
294,01349,SAINT-ÉLOI,84,Auvergne-Rhône-Alpes,45.932,5.152
295,01350,SAINT-ÉTIENNE-DU-BOIS,84,Auvergne-Rhône-Alpes,46.275,5.284
296,01351,SAINT-ÉTIENNE-SUR-CHALARONNE,84,Auvergne-Rhône-Alpes,46.147,4.867
297,01352,SAINT-ÉTIENNE-SUR-REYSSOUZE,84,Auvergne-Rhône-Alpes,46.403,5.006
298,01353,SAINTE-EUPHÉMIE,84,Auvergne-Rhône-Alpes,45.967,4.795
299,01354,SAINT-GENIS-POUILLY,84,Auvergne-Rhône-Alpes,46.254,6.036
300,01355,SAINT-GENIS-SUR-MENTHON,84,Auvergne-Rhône-Alpes,46.282,5.013
301,01356,SAINT-GEORGES-SUR-RENON,84,Auvergne-Rhône-Alpes,46.104,5.03
302,01357,SAINT-GERMAIN-DE-JOUX,84,Auvergne-Rhône-Alpes,46.182,5.747
303,01358,SAINT-GERMAIN-LES-PAROISSES,84,Auvergne-Rhône-Alpes,45.771,5.618
304,01359,SAINT-GERMAIN-SUR-RENON,84,Auvergne-Rhône-Alpes,46.08,5.061
305,01360,SAINT-JEAN-DE-GONVILLE,84,Auvergne-Rhône-Alpes,46.218,5.942
306,01361,SAINT-JEAN-DE-NIOST,84,Auvergne-Rhône-Alpes,45.84,5.212
307,01362,SAINT-JEAN-DE-THURIGNEUX,84,Auvergne-Rhône-Alpes,45.96,4.899
308,01363,SAINT-JEAN-LE-VIEUX,84,Auvergne-Rhône-Alpes,46.029,5.382
309,01364,SAINT-JEAN-SUR-REYSSOUZE,84,Auvergne-Rhône-Alpes,46.397,5.063
310,01365,SAINT-JEAN-SUR-VEYLE,84,Auvergne-Rhône-Alpes,46.268,4.922
311,01366,SAINTE-JULIE,84,Auvergne-Rhône-Alpes,45.882,5.284
312,01367,SAINT-JULIEN-SUR-REYSSOUZE,84,Auvergne-Rhône-Alpes,46.4,5.104
313,01368,SAINT-JULIEN-SUR-VEYLE,84,Auvergne-Rhône-Alpes,46.202,4.959
314,01369,SAINT-JUST,84,Auvergne-Rhône-Alpes,46.193,5.285
315,01370,SAINT-LAURENT-SUR-SAÔNE,84,Auvergne-Rhône-Alpes,46.305,4.84
316,01371,SAINT-MARCEL,84,Auvergne-Rhône-Alpes,45.949,4.99
317,01372,SAINT-MARTIN-DE-BAVEL,84,Auvergne-Rhône-Alpes,45.848,5.679
318,01373,SAINT-MARTIN-DU-FRÊNE,84,Auvergne-Rhône-Alpes,46.136,5.571
319,01374,SAINT-MARTIN-DU-MONT,84,Auvergne-Rhône-Alpes,46.106,5.326
320,01375,SAINT-MARTIN-LE-CHÂTEL,84,Auvergne-Rhône-Alpes,46.291,5.123
321,01376,SAINT-MAURICE-DE-BEYNOST,84,Auvergne-Rhône-Alpes,45.834,4.977
322,01378,SAINT-MAURICE-DE-GOURDANS,84,Auvergne-Rhône-Alpes,45.82,5.17
323,01379,SAINT-MAURICE-DE-RÉMENS,84,Auvergne-Rhône-Alpes,45.953,5.271
324,01380,SAINT-NIZIER-LE-BOUCHOUX,84,Auvergne-Rhône-Alpes,46.453,5.176
325,01381,SAINT-NIZIER-LE-DÉSERT,84,Auvergne-Rhône-Alpes,46.053,5.142
326,01382,SAINTE-OLIVE,84,Auvergne-Rhône-Alpes,46.014,4.936
327,01383,SAINT-PAUL-DE-VARAX,84,Auvergne-Rhône-Alpes,46.096,5.128
328,01384,SAINT-RAMBERT-EN-BUGEY,84,Auvergne-Rhône-Alpes,45.95,5.44
329,01385,SAINT-RÉMY,84,Auvergne-Rhône-Alpes,46.185,5.168
